ISO28178
ORIGINATOR "ISO TC130"
FILE_DESCRIPTOR "ISO15339-CRPC6"
# ISO/PAS 15339-2 Characterized Reference Printing Condition 6, Typical Premium Coated
CREATED "2012-12-01"
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1"
FILTER "D50"
SAMPLE_BACKING "White"
# Reference White Point (LAB) = 95.00  1.00  -4.00
# Reference Black Point (LAB) = 9.05  0.20  0.39
NUMBER_OF_FIELDS 8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
581	10	40	85	0	68.40	18.30	55.12
582	10	55	85	0	61.83	29.60	48.90
583	10	70	85	0	55.31	41.83	43.28
584	10	85	85	0	49.37	53.69	38.62
585	10	100	85	0	45.20	62.36	35.57
586	20	0	85	0	82.10	-13.54	66.51
587	20	10	85	0	77.76	-7.36	62.22
588	20	20	85	0	73.53	-1.17	58.04
589	20	30	85	0	69.26	5.66	53.65
590	20	40	85	0	64.96	12.85	49.38
591	20	55	85	0	58.57	24.03	43.31
592	20	70	85	0	52.24	36.24	37.76
593	20	85	85	0	46.59	47.88	33.19
594	20	100	85	0	42.70	56.30	30.23
595	30	0	85	0	78.34	-18.73	60.17
596	30	10	85	0	74.16	-12.63	56.11
597	30	20	85	0	70.07	-6.51	52.13
598	30	30	85	0	65.87	0.13	47.97
599	30	40	85	0	61.68	7.26	43.82
600	30	55	85	0	55.50	18.35	37.94
601	30	70	85	0	49.36	30.50	32.49
602	30	85	85	0	43.95	41.94	28.02
603	30	100	85	0	40.25	50.14	25.11
604	40	0	85	0	74.52	-24.30	53.78
605	40	10	85	0	70.56	-18.16	50.07
606	40	20	85	0	66.67	-12.03	46.35
607	40	30	85	0	62.66	-5.43	42.45
608	40	40	85	0	58.62	1.61	38.53
609	40	55	85	0	52.65	12.58	32.86
610	40	70	85	0	46.70	24.65	27.54
611	40	85	85	0	41.47	35.94	23.18
612	40	100	85	0	37.89	43.95	20.30
613	55	0	85	0	68.64	-33.33	44.07
614	55	10	85	0	65.05	-27.13	40.86
615	55	20	85	0	61.50	-20.96	37.61
616	55	30	85	0	57.81	-14.37	34.14
617	55	40	85	0	54.04	-7.36	30.55
618	55	55	85	0	48.43	3.45	25.29
619	55	70	85	0	42.78	15.32	20.20
620	55	85	85	0	37.77	26.39	15.98
621	55	100	85	0	34.29	34.29	13.16
622	70	0	85	0	62.37	-43.88	33.92
623	70	10	85	0	59.27	-37.48	31.37
624	70	20	85	0	56.16	-31.19	28.68
625	70	30	85	0	52.85	-24.50	25.70
626	70	40	85	0	49.40	-17.52	22.54
627	70	55	85	0	44.19	-6.82	17.78
628	70	70	85	0	38.82	4.82	13.03
629	70	85	85	0	33.96	15.61	8.96
630	70	100	85	0	30.55	23.36	6.22
631	85	0	85	0	56.13	-55.03	24.02
632	85	10	85	0	53.44	-48.64	21.92
633	85	20	85	0	50.71	-42.38	19.66
634	85	30	85	0	47.78	-35.73	17.14
635	85	40	85	0	44.69	-28.78	14.43
636	85	55	85	0	39.93	-18.17	10.27
637	85	70	85	0	34.82	-6.79	5.91
638	85	85	85	0	30.07	3.76	2.07
639	85	100	85	0	26.71	11.12	-0.56
640	100	0	85	0	51.29	-63.91	16.46
641	100	10	85	0	48.90	-57.59	14.58
642	100	20	85	0	46.47	-51.36	12.62
643	100	30	85	0	43.85	-44.75	10.48
644	100	40	85	0	41.04	-37.82	8.16
645	100	55	85	0	36.64	-27.31	4.52
646	100	70	85	0	31.72	-16.03	0.45
647	100	85	85	0	27.01	-5.79	-3.18
648	100	100	85	0	23.59	1.50	-5.75
649	0	0	100	0	89.00	-4.00	93.00
650	0	10	100	0	84.44	2.78	87.22
651	0	20	100	0	80.18	9.35	82.04
652	0	30	100	0	75.78	16.27	76.82
653	0	40	100	0	71.36	23.52	71.84
654	0	55	100	0	64.67	34.81	64.48
655	0	70	100	0	57.98	46.89	57.54
656	0	85	100	0	51.67	58.94	51.76
657	0	100	100	0	47.00	68.00	48.00
658	10	0	100	0	85.21	-8.91	86.14
659	10	10	100	0	80.86	-2.50	80.79
660	10	20	100	0	76.64	4.01	75.71
661	10	30	100	0	72.30	10.89	70.61
662	10	40	100	0	67.94	18.09	65.68
663	10	55	100	0	61.41	29.30	58.47
664	10	70	100	0	54.91	41.39	51.73
665	10	85	100	0	48.96	53.17	46.04
666	10	100	100	0	44.72	61.80	42.29
667	20	0	100	0	81.53	-13.75	79.52
668	20	10	100	0	77.25	-7.58	74.32
669	20	20	100	0	73.06	-1.40	69.28
670	20	30	100	0	68.82	5.40	64.33
671	20	40	100	0	64.54	12.57	59.54
672	20	55	100	0	58.20	23.68	52.53
673	20	70	100	0	51.91	35.77	45.92
674	20	85	100	0	46.29	47.35	40.36
675	20	100	100	0	42.36	55.68	36.63
676	30	0	100	0	77.78	-19.02	72.83
677	30	10	100	0	73.65	-12.95	67.88
678	30	20	100	0	69.61	-6.85	63.11
679	30	30	100	0	65.44	-0.26	58.26
680	30	40	100	0	61.27	6.88	53.60
681	30	55	100	0	55.14	17.87	46.84
682	30	70	100	0	49.07	29.95	40.39
683	30	85	100	0	43.69	41.37	34.97
684	30	100	100	0	39.99	49.48	31.33
685	40	0	100	0	73.93	-24.83	66.08
686	40	10	100	0	70.01	-18.64	61.54
687	40	20	100	0	66.17	-12.51	57.06
688	40	30	100	0	62.21	-5.94	52.51
689	40	40	100	0	58.20	1.09	48.00
690	40	55	100	0	52.28	12.00	41.50
691	40	70	100	0	46.40	24.01	35.23
692	40	85	100	0	41.22	35.28	29.95
693	40	100	100	0	37.65	43.25	26.39
694	55	0	100	0	68.03	-34.15	55.75
695	55	10	100	0	64.47	-27.86	51.77
696	55	20	100	0	60.98	-21.70	47.85
697	55	30	100	0	57.35	-15.09	43.78
698	55	40	100	0	53.63	-8.09	39.67
699	55	55	100	0	48.07	2.73	33.70
700	55	70	100	0	42.48	14.58	27.68
701	55	85	100	0	37.52	25.64	22.59
702	55	100	100	0	34.04	33.54	19.24
703	70	0	100	0	61.66	-45.12	44.87
704	70	10	100	0	58.62	-38.64	41.61
705	70	20	100	0	55.60	-32.33	38.32
706	70	30	100	0	52.38	-25.64	34.84
707	70	40	100	0	49.01	-18.60	31.24
708	70	55	100	0	43.86	-7.86	25.87
709	70	70	100	0	38.53	3.80	20.25
710	70	85	100	0	33.67	14.64	15.40
711	70	100	100	0	30.23	22.39	12.16
712	85	0	100	0	55.24	-56.83	34.14
713	85	10	100	0	52.71	-50.30	31.45
714	85	20	100	0	50.14	-43.99	28.70
715	85	30	100	0	47.33	-37.29	25.75
716	85	40	100	0	44.33	-30.29	22.65
717	85	55	100	0	39.66	-19.64	17.99
718	85	70	100	0	34.54	-8.14	12.86
719	85	85	100	0	29.71	2.41	8.30
720	85	100	100	0	26.21	9.88	5.20
721	100	0	100	0	50.00	-66.00	26.00
722	100	10	100	0	48.01	-59.66	23.64
723	100	20	100	0	45.87	-53.35	21.26
724	100	30	100	0	43.41	-46.68	18.72
725	100	40	100	0	40.71	-39.67	16.04
726	100	55	100	0	36.39	-29.01	11.97
727	100	70	100	0	31.40	-17.63	7.18
728	100	85	100	0	26.57	-7.40	3.00
729	100	100	100	0	23.00	0.00	0.00
730	0	0	0	20	81.17	0.76	-3.50
731	0	10	0	20	76.78	6.51	-4.41
732	0	20	0	20	72.72	12.00	-5.07
733	0	40	0	20	64.20	24.02	-6.22
734	0	70	0	20	51.39	44.80	-5.97
735	0	100	0	20	41.30	63.56	-3.99
736	10	0	0	20	77.74	-2.20	-7.70
737	10	10	0	20	73.60	3.39	-8.42
738	10	20	0	20	69.71	8.86	-8.98
739	10	40	0	20	61.47	20.36	-10.12
740	10	70	0	20	49.18	40.67	-9.66
741	10	100	0	20	39.46	58.97	-7.73
742	20	0	0	20	74.39	-5.09	-11.66
743	20	10	0	20	70.46	0.27	-12.33
744	20	20	0	20	66.69	5.60	-12.86
745	20	40	0	20	58.78	16.90	-13.82
746	20	70	0	20	46.96	36.47	-13.35
747	20	100	0	20	37.55	54.19	-11.57
748	40	0	0	20	67.61	-11.29	-19.89
749	40	10	0	20	63.97	-6.01	-20.30
750	40	20	0	20	60.48	-0.94	-20.71
751	40	40	0	20	53.41	9.71	-21.06
752	40	70	0	20	42.49	28.02	-20.52
753	40	100	0	20	33.66	44.64	-19.03
754	70	0	0	20	57.23	-22.05	-32.11
755	70	10	0	20	54.16	-17.11	-32.10
756	70	20	0	20	51.17	-12.25	-32.11
757	70	40	0	20	45.10	-2.25	-31.81
758	70	70	0	20	35.71	14.57	-30.89
759	70	100	0	20	27.96	29.75	-29.70
760	100	0	0	20	48.21	-32.49	-42.50
761	100	10	0	20	45.67	-27.89	-42.05
762	100	20	0	20	43.13	-23.30	-41.61
763	100	40	0	20	37.83	-13.60	-40.81
764	100	70	0	20	29.78	2.11	-39.49
765	100	100	0	20	23.07	16.18	-38.55
766	0	0	10	20	80.48	-0.19	3.88
767	0	10	10	20	76.24	5.64	2.55
768	0	20	10	20	72.23	11.24	1.47
769	0	40	10	20	63.93	23.19	-0.05
770	0	70	10	20	51.34	44.02	-0.87
771	0	100	10	20	41.46	62.73	0.23
772	10	0	10	20	77.12	-3.41	-0.36
773	10	10	10	20	72.93	1.73	-1.55
774	10	20	10	20	68.90	7.45	-2.52
775	10	40	10	20	60.74	19.43	-4.09
776	10	70	10	20	48.73	39.89	-4.68
777	10	100	10	20	39.44	57.78	-3.61
778	20	0	10	20	73.82	-6.53	-4.53
779	20	10	10	20	69.66	-1.67	-5.76
780	20	20	10	20	65.78	3.87	-6.66
781	20	40	10	20	57.97	15.67	-8.05
782	20	70	10	20	46.42	35.52	-8.49
783	20	100	10	20	37.47	52.91	-7.49
784	40	0	10	20	67.14	-13.11	-12.68
785	40	10	10	20	63.46	-8.09	-13.51
786	40	20	10	20	59.92	-2.81	-14.23
787	40	40	10	20	52.69	8.32	-15.30
788	40	70	10	20	41.98	26.97	-15.71
789	40	100	10	20	33.58	43.31	-14.92
790	70	0	10	20	56.83	-24.66	-25.27
791	70	10	10	20	53.92	-19.53	-25.30
792	70	20	10	20	50.89	-14.49	-25.62
793	70	40	10	20	44.75	-4.09	-26.10
794	70	70	10	20	35.34	13.27	-26.10
795	70	100	10	20	27.90	28.17	-25.57
796	100	0	10	20	47.84	-35.83	-36.02
797	100	10	10	20	45.34	-31.07	-35.84
798	100	20	10	20	42.79	-26.25	-35.72
799	100	40	10	20	37.52	-16.23	-35.39
800	100	70	10	20	29.46	0.08	-34.92
801	100	100	10	20	22.96	14.07	-34.61
802	0	0	20	20	79.82	-0.97	11.04
803	0	10	20	20	75.71	4.75	9.60
804	0	20	20	20	71.74	10.34	8.22
805	0	40	20	20	63.57	22.49	6.09
806	0	70	20	20	51.27	43.15	4.39
807	0	100	20	20	41.57	61.71	4.66
808	10	0	20	20	76.57	-4.32	6.81
809	10	10	20	20	72.41	0.71	5.54
810	10	20	20	20	68.47	6.37	4.18
811	10	40	20	20	60.40	18.53	2.00
812	10	70	20	20	48.58	38.90	0.41
813	10	100	20	20	39.48	56.73	0.69
814	20	0	20	20	73.30	-7.63	2.53
815	20	10	20	20	69.16	-2.86	1.19
816	20	20	20	20	65.35	2.70	-0.09
817	20	40	20	20	57.43	14.57	-2.14
818	20	70	20	20	45.99	34.54	-3.62
819	20	100	20	20	37.39	51.64	-3.39
820	40	0	20	20	66.69	-14.73	-5.84
821	40	10	20	20	63.03	-9.70	-6.77
822	40	20	20	20	59.47	-4.45	-7.82
823	40	40	20	20	52.15	7.01	-9.69
824	40	70	20	20	41.55	25.85	-11.00
825	40	100	20	20	33.47	41.96	-10.89
826	70	0	20	20	56.48	-26.96	-18.59
827	70	10	20	20	53.55	-21.77	-18.86
828	70	20	20	20	50.59	-16.63	-19.29
829	70	40	20	20	44.38	-5.88	-20.51
830	70	70	20	20	35.01	11.87	-21.43
831	70	100	20	20	27.81	26.64	-21.54
832	100	0	20	20	47.53	-38.93	-29.46
833	100	10	20	20	45.01	-34.05	-29.55
834	100	20	20	20	42.49	-29.16	-29.75
835	100	40	20	20	37.18	-18.71	-30.07
836	100	70	20	20	29.16	-1.95	-30.43
837	100	100	20	20	22.92	11.92	-30.52
838	0	0	40	20	78.61	-2.46	26.46
839	0	10	40	20	74.52	3.46	24.22
840	0	20	40	20	70.73	9.19	22.40
841	0	40	40	20	62.91	21.16	18.76
842	0	70	40	20	51.06	41.71	15.00
843	0	100	40	20	41.66	60.22	13.63
844	10	0	40	20	75.34	-6.25	21.78
845	10	10	40	20	71.29	-0.88	19.71
846	10	20	40	20	67.47	4.87	17.82
847	10	40	40	20	59.68	16.91	14.18
848	10	70	40	20	48.28	37.25	10.57
849	10	100	40	20	39.48	54.97	9.29
850	20	0	40	20	72.20	-9.98	17.41
851	20	10	40	20	68.14	-4.82	15.21
852	20	20	40	20	64.31	0.70	13.29
853	20	40	40	20	56.71	12.64	9.73
854	20	70	40	20	45.61	32.65	6.20
855	20	100	40	20	37.29	49.75	5.01
856	40	0	40	20	65.72	-17.73	8.56
857	40	10	40	20	62.10	-12.55	6.83
858	40	20	40	20	58.59	-7.26	5.21
859	40	40	40	20	51.57	4.28	1.74
860	40	70	40	20	40.97	23.60	-1.57
861	40	100	40	20	33.21	39.61	-2.84
862	70	0	40	20	55.66	-31.35	-4.82
863	70	10	40	20	52.77	-25.91	-5.93
864	70	20	40	20	49.83	-20.58	-7.10
865	70	40	40	20	43.64	-9.36	-9.73
866	70	70	40	20	34.47	8.94	-12.30
867	70	100	40	20	27.55	23.84	-13.55
868	100	0	40	20	46.73	-44.89	-16.27
869	100	10	40	20	44.25	-39.59	-17.08
870	100	20	40	20	41.77	-34.39	-17.88
871	100	40	40	20	36.53	-23.29	-19.42
872	100	70	40	20	28.63	-5.85	-21.47
873	100	100	40	20	22.51	8.11	-22.71
874	0	0	70	20	77.00	-3.91	52.42
875	0	10	70	20	73.13	1.98	49.05
876	0	20	70	20	69.41	7.82	45.94
877	0	40	70	20	61.82	19.89	39.82
878	0	70	70	20	50.42	40.04	31.99
879	0	100	70	20	41.35	58.07	27.09
880	10	0	70	20	73.87	-8.04	47.37
881	10	10	70	20	69.94	-2.55	44.19
882	10	20	70	20	66.23	3.23	41.05
883	10	40	70	20	58.75	15.23	35.01
884	10	70	70	20	47.61	35.33	27.32
885	10	100	70	20	39.14	52.75	22.70
886	20	0	70	20	70.72	-12.23	42.32
887	20	10	70	20	66.83	-6.84	39.14
888	20	20	70	20	63.07	-1.38	36.09
889	20	40	70	20	55.73	10.57	30.14
890	20	70	70	20	44.90	30.48	22.64
891	20	100	70	20	36.92	47.39	18.28
892	40	0	70	20	64.33	-21.01	32.25
893	40	10	70	20	60.81	-15.56	29.54
894	40	20	70	20	57.35	-10.14	26.80
895	40	40	70	20	50.35	1.53	21.28
896	40	70	70	20	40.20	20.88	14.25
897	40	100	70	20	32.77	36.87	10.10
898	70	0	70	20	54.41	-36.43	17.06
899	70	10	70	20	51.57	-30.78	15.20
900	70	20	70	20	48.70	-25.21	13.16
901	70	40	70	20	42.66	-13.50	8.71
902	70	70	70	20	33.75	5.43	2.93
903	70	100	70	20	27.00	20.25	-1.06
904	100	0	70	20	45.51	-51.97	3.91
905	100	10	70	20	43.13	-46.40	2.46
906	100	20	70	20	40.76	-40.94	0.94
907	100	40	70	20	35.71	-29.27	-2.31
908	100	70	70	20	27.95	-11.15	-7.10
909	100	100	70	20	21.79	3.17	-10.50
910	0	0	100	20	75.81	-4.38	78.06
911	0	10	100	20	72.06	1.38	73.54
912	0	20	100	20	68.33	7.16	69.09
913	0	40	100	20	60.79	19.39	60.44
914	0	70	100	20	49.56	39.05	48.25
915	0	100	100	20	40.61	56.54	39.47
916	10	0	100	20	72.75	-8.64	72.46
917	10	10	100	20	69.00	-3.20	67.95
918	10	20	100	20	65.32	2.53	63.61
919	10	40	100	20	57.86	14.55	55.01
920	10	70	100	20	46.91	34.27	43.18
921	10	100	100	20	38.51	51.41	35.00
922	20	0	100	20	69.56	-13.02	66.66
923	20	10	100	20	65.87	-7.67	62.25
924	20	20	100	20	62.24	-2.25	57.91
925	20	40	100	20	54.93	9.74	49.59
926	20	70	100	20	44.30	29.35	38.14
927	20	100	100	20	36.34	45.93	30.18
928	40	0	100	20	63.12	-22.54	55.19
929	40	10	100	20	59.73	-17.00	51.27
930	40	20	100	20	56.39	-11.62	47.39
931	40	40	100	20	49.46	0.07	39.57
932	40	70	100	20	39.53	19.31	28.94
933	40	100	100	20	32.22	35.36	21.66
934	70	0	100	20	53.21	-39.17	37.72
935	70	10	100	20	50.47	-33.49	34.78
936	70	20	100	20	47.71	-27.91	31.80
937	70	40	100	20	41.86	-16.02	25.57
938	70	70	100	20	33.06	2.73	16.50
939	70	100	100	20	26.38	18.06	10.14
940	100	0	100	20	44.35	-56.20	22.36
941	100	10	100	20	42.14	-50.71	20.18
942	100	20	100	20	39.94	-44.96	17.90
943	100	40	100	20	35.06	-33.18	13.16
944	100	70	100	20	27.31	-14.69	5.86
945	100	100	100	20	20.87	-0.15	0.27
946	0	0	0	40	67.40	0.55	-2.90
947	0	20	0	40	60.36	10.09	-4.13
948	0	40	0	40	53.44	19.90	-4.93
949	0	70	0	40	42.93	36.91	-4.88
950	0	100	0	40	34.73	52.41	-3.59
951	20	0	0	40	61.80	-4.52	-9.83
952	20	20	0	40	55.43	4.57	-10.66
953	20	40	0	40	48.96	14.00	-11.32
954	20	70	0	40	39.35	30.29	-10.95
955	20	100	0	40	31.68	44.79	-9.75
956	40	0	0	40	56.17	-9.76	-16.48
957	40	20	0	40	50.30	-0.87	-17.11
958	40	40	0	40	44.56	8.08	-17.39
959	40	70	0	40	35.66	23.24	-16.92
960	40	100	0	40	28.54	36.98	-15.54
961	70	0	0	40	47.62	-18.80	-26.63
962	70	20	0	40	42.61	-10.31	-26.68
963	70	40	0	40	37.72	-1.79	-26.49
964	70	70	0	40	30.14	12.14	-25.61
965	70	100	0	40	24.02	24.60	-24.30
966	100	0	0	40	40.47	-27.78	-35.21
967	100	20	0	40	36.25	-19.71	-34.61
968	100	40	0	40	31.88	-11.32	-33.98
969	100	70	0	40	25.47	1.82	-32.62
970	100	100	0	40	20.33	13.31	-31.27
971	0	0	20	40	66.31	-1.16	9.22
972	0	20	20	40	59.58	8.15	6.67
973	0	40	20	40	52.88	18.27	5.13
974	0	70	20	40	42.77	35.28	3.65
975	0	100	20	40	34.92	50.69	3.68
976	20	0	20	40	60.89	-6.82	1.99
977	20	20	20	40	54.15	1.95	-0.20
978	20	40	20	40	47.69	11.79	-1.77
979	20	70	20	40	38.41	28.33	-2.88
980	20	100	20	40	31.48	42.27	-2.81
981	40	0	20	40	55.41	-12.58	-4.92
982	40	20	20	40	49.30	-3.88	-6.57
983	40	40	20	40	43.41	5.56	-7.96
984	40	70	20	40	34.78	21.17	-8.99
985	40	100	20	40	28.31	34.38	-8.70
986	70	0	20	40	47.01	-22.77	-15.51
987	70	20	20	40	42.10	-13.93	-16.08
988	70	40	20	40	37.04	-4.82	-17.02
989	70	70	20	40	29.49	9.79	-17.58
990	70	100	20	40	23.82	21.81	-17.32
991	100	0	20	40	39.90	-33.00	-24.49
992	100	20	20	40	35.68	-24.41	-24.68
993	100	40	20	40	31.30	-15.37	-24.89
994	100	70	20	40	24.92	-1.49	-24.76
995	100	100	20	40	20.06	9.81	-24.46
996	0	0	40	40	65.18	-2.54	21.64
997	0	20	40	40	58.66	7.09	18.26
998	0	40	40	40	52.30	16.92	15.33
999	0	70	40	40	42.56	33.89	12.27
1000	0	100	40	40	34.82	49.20	11.03
1001	20	0	40	40	59.92	-8.75	14.09
1002	20	20	40	40	53.30	0.12	10.74
1003	20	40	40	40	47.11	10.04	7.95
1004	20	70	40	40	38.06	26.49	5.14
1005	20	100	40	40	31.31	40.48	4.21
1006	40	0	40	40	54.64	-15.11	6.76
1007	40	20	40	40	48.62	-6.32	3.98
1008	40	40	40	40	42.84	3.18	1.27
1009	40	70	40	40	34.31	19.09	-1.22
1010	40	100	40	40	28.10	32.13	-2.05
1011	70	0	40	40	46.46	-26.27	-4.27
1012	70	20	40	40	41.55	-17.27	-6.16
1013	70	40	40	40	36.50	-7.84	-7.98
1014	70	70	40	40	29.21	7.01	-9.89
1015	70	100	40	40	23.59	19.34	-10.76
1016	100	0	40	40	39.26	-37.34	-13.75
1017	100	20	40	40	35.06	-28.37	-14.93
1018	100	40	40	40	30.83	-19.02	-16.09
1019	100	70	40	40	24.49	-4.48	-17.41
1020	100	100	40	40	19.74	6.86	-17.99
1021	0	0	70	40	63.77	-4.02	42.57
1022	0	20	70	40	57.56	5.65	37.39
1023	0	40	70	40	51.44	15.64	32.63
1024	0	70	70	40	42.09	32.22	26.11
1025	0	100	70	40	34.66	47.17	21.98
1026	20	0	70	40	58.58	-11.00	34.16
1027	20	20	70	40	52.31	-1.91	29.27
1028	20	40	70	40	46.35	8.03	24.57
1029	20	70	70	40	37.45	24.23	18.39
1030	20	100	70	40	30.97	38.06	14.87
1031	40	0	70	40	53.56	-18.27	26.13
1032	40	20	70	40	47.67	-9.09	21.66
1033	40	40	70	40	41.99	0.61	17.32
1034	40	70	70	40	33.69	16.44	11.66
1035	40	100	70	40	27.74	29.45	8.52
1036	70	0	70	40	45.56	-30.75	13.72
1037	70	20	70	40	40.65	-21.17	10.48
1038	70	40	70	40	35.73	-11.43	6.88
1039	70	70	70	40	28.48	3.98	2.34
1040	70	100	70	40	23.10	16.00	-0.61
1041	100	0	70	40	38.49	-43.30	3.14
1042	100	20	70	40	34.35	-33.71	0.65
1043	100	40	70	40	30.20	-24.04	-1.92
1044	100	70	70	40	23.97	-9.08	-5.70
1045	100	100	70	40	19.19	2.62	-8.02
1046	0	0	100	40	62.87	-4.63	63.27
1047	0	20	100	40	56.78	4.88	56.16
1048	0	40	100	40	50.64	15.02	49.41
1049	0	70	100	40	41.43	31.24	39.23
1050	0	100	100	40	34.12	45.71	31.75
1051	20	0	100	40	57.80	-11.85	53.93
1052	20	20	100	40	51.67	-2.89	46.74
1053	20	40	100	40	45.73	7.07	40.27
1054	20	70	100	40	37.07	23.29	30.93
1055	20	100	100	40	30.51	36.80	24.30
1056	40	0	100	40	52.64	-19.78	44.88
1057	40	20	100	40	46.93	-10.51	38.30
1058	40	40	100	40	41.32	-0.84	32.03
1059	40	70	100	40	33.14	14.93	23.35
1060	40	100	100	40	27.24	27.91	17.63
1061	70	0	100	40	44.75	-33.19	30.74
1062	70	20	100	40	39.94	-23.52	25.61
1063	70	40	100	40	35.10	-13.74	20.50
1064	70	70	100	40	27.86	1.65	13.07
1065	70	100	100	40	22.58	13.96	8.30
1066	100	0	100	40	37.90	-46.57	18.61
1067	100	20	100	40	33.87	-37.08	14.66
1068	100	40	100	40	29.68	-27.18	10.63
1069	100	70	100	40	23.42	-12.02	4.71
1070	100	100	100	40	18.59	-0.16	0.48
1071	0	0	0	60	52.81	0.41	-2.21
1072	0	20	0	60	47.44	7.67	-3.09
1073	0	40	0	60	42.21	15.76	-3.46
1074	0	70	0	60	34.15	29.00	-3.55
1075	0	100	0	60	27.70	41.31	-2.47
1076	20	0	0	60	48.50	-3.61	-7.74
1077	20	20	0	60	43.64	3.59	-8.31
1078	20	40	0	60	38.79	11.15	-8.68
1079	20	70	0	60	31.33	23.85	-8.45
1080	20	100	0	60	25.41	35.38	-7.21
1081	40	0	0	60	44.26	-7.93	-12.98
1082	40	20	0	60	39.75	-0.79	-13.41
1083	40	40	0	60	35.38	6.48	-13.53
1084	40	70	0	60	28.59	18.60	-13.04
1085	40	100	0	60	23.17	29.32	-11.70
1086	70	0	0	60	37.73	-15.27	-21.09
1087	70	20	0	60	33.85	-8.27	-21.13
1088	70	40	0	60	30.14	-1.33	-20.84
1089	70	70	0	60	24.38	9.85	-19.93
1090	70	100	0	60	19.82	19.56	-18.55
1091	100	0	0	60	32.07	-22.41	-28.05
1092	100	20	0	60	28.84	-15.73	-27.45
1093	100	40	0	60	25.63	-8.92	-26.77
1094	100	70	0	60	20.91	1.64	-25.33
1095	100	100	0	60	17.19	10.82	-23.85
1096	0	0	20	60	51.97	-1.25	7.09
1097	0	20	20	60	46.88	6.10	5.29
1098	0	40	20	60	41.84	14.16	4.23
1099	0	70	20	60	34.02	27.51	3.04
1100	0	100	20	60	27.86	39.67	3.20
1101	20	0	20	60	47.82	-5.67	1.44
1102	20	20	20	60	42.55	1.29	-0.18
1103	20	40	20	60	37.70	9.12	-1.23
1104	20	70	20	60	30.57	22.07	-2.06
1105	20	100	20	60	25.26	33.01	-1.75
1106	40	0	20	60	43.73	-10.42	-3.94
1107	40	20	20	60	38.87	-3.30	-5.16
1108	40	40	20	60	34.42	4.27	-6.13
1109	40	70	20	60	27.86	16.60	-6.75
1110	40	100	20	60	22.97	26.93	-6.25
1111	70	0	20	60	37.29	-18.46	-12.37
1112	70	20	20	60	33.37	-11.10	-12.74
1113	70	40	20	60	29.57	-3.85	-13.31
1114	70	70	20	60	23.84	7.82	-13.51
1115	70	100	20	60	19.66	17.20	-12.95
1116	100	0	20	60	31.66	-26.50	-19.53
1117	100	20	20	60	28.39	-19.35	-19.53
1118	100	40	20	60	25.19	-12.07	-19.50
1119	100	70	20	60	20.45	-0.88	-19.09
1120	100	100	20	60	16.96	7.95	-18.27
1121	0	0	40	60	51.24	-2.47	16.84
1122	0	20	40	60	46.25	5.05	14.22
1123	0	40	40	60	41.41	12.86	12.10
1124	0	70	40	60	33.86	26.19	9.71
1125	0	100	40	60	27.84	38.18	8.74
1126	20	0	40	60	47.23	-7.39	10.84
1127	20	20	40	60	41.99	-0.32	8.29
1128	20	40	40	60	37.27	7.50	6.24
1129	20	70	40	60	30.33	20.46	4.14
1130	20	100	40	60	25.18	31.32	3.56
1131	40	0	40	60	43.22	-12.49	5.18
1132	40	20	40	60	38.43	-5.34	3.00
1133	40	40	40	60	33.96	2.21	0.98
1134	40	70	40	60	27.48	14.77	-0.77
1135	40	100	40	60	22.80	24.88	-1.13
1136	70	0	40	60	36.94	-21.16	-3.59
1137	70	20	40	60	32.99	-13.79	-4.99
1138	70	40	40	60	29.16	-6.30	-6.29
1139	70	70	40	60	23.67	5.39	-7.48
1140	70	100	40	60	19.48	15.13	-7.89
1141	100	0	40	60	31.37	-29.74	-11.06
1142	100	20	40	60	28.07	-22.34	-11.86
1143	100	40	40	60	24.85	-14.82	-12.66
1144	100	70	40	60	20.14	-3.29	-13.30
1145	100	100	40	60	16.71	5.57	-13.29
1146	0	0	70	60	50.19	-4.05	32.67
1147	0	20	70	60	45.40	3.63	28.77
1148	0	40	70	60	40.79	11.46	25.32
1149	0	70	70	60	33.53	24.49	20.25
1150	0	100	70	60	27.80	36.18	16.94
1151	20	0	70	60	46.31	-9.53	26.27
1152	20	20	70	60	41.28	-2.27	22.41
1153	20	40	70	60	36.76	5.57	18.98
1154	20	70	70	60	29.93	18.31	14.27
1155	20	100	70	60	25.01	29.02	11.70
1156	40	0	70	60	42.47	-15.22	20.09
1157	40	20	70	60	37.80	-7.86	16.61
1158	40	40	70	60	33.45	-0.14	13.34
1159	40	70	70	60	27.06	12.33	9.09
1160	40	100	70	60	22.60	22.36	6.92
1161	70	0	70	60	36.39	-24.80	10.48
1162	70	20	70	60	32.45	-17.05	7.90
1163	70	40	70	60	28.64	-9.28	5.18
1164	70	70	70	60	23.09	2.75	1.80
1165	70	100	70	60	19.14	12.15	-0.13
1166	100	0	70	60	31.05	-34.39	2.31
1167	100	20	70	60	27.71	-26.56	0.38
1168	100	40	70	60	24.51	-18.87	-1.52
1169	100	70	70	60	19.78	-6.95	-4.26
1170	100	100	70	60	16.37	2.19	-5.71
1171	0	0	100	60	49.44	-4.70	48.48
