ISO28178
ORIGINATOR "ISO TC130"
FILE_DESCRIPTOR "ISO15339-CRPC4"
# ISO/PAS 15339-2 Characterized Reference Printing Condition 4, Typical Supercal
CREATED "2012-12-01"
MEASUREMENT_GEOMETRY "ISO 13655 - Reflection, M1"
FILTER "D50"
SAMPLE_BACKING "White"
# Reference White Point (LAB) = 89.00  0.00  3.00
# Reference Black Point (LAB) = 15.29  0.29  1.34 
NUMBER_OF_FIELDS 8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 1617
BEGIN_DATA
133	55	70	10	0	43.56	20.04	-21.05
134	55	85	10	0	38.75	28.70	-21.67
135	55	100	10	0	35.33	34.86	-21.98
136	70	0	10	0	63.07	-29.04	-20.35
137	70	10	10	0	59.80	-23.09	-21.50
138	70	20	10	0	56.54	-17.18	-22.49
139	70	30	10	0	53.25	-11.20	-23.41
140	70	40	10	0	49.95	-5.23	-24.24
141	70	55	10	0	45.06	3.65	-25.33
142	70	70	10	0	40.24	12.41	-26.15
143	70	85	10	0	35.74	20.63	-26.75
144	70	100	10	0	32.53	26.48	-27.08
145	85	0	10	0	57.98	-34.96	-26.07
146	85	10	10	0	55.04	-28.99	-26.91
147	85	20	10	0	52.02	-23.31	-27.74
148	85	30	10	0	48.98	-17.58	-28.51
149	85	40	10	0	45.96	-11.87	-29.20
150	85	55	10	0	41.46	-3.41	-30.10
151	85	70	10	0	37.03	4.90	-30.77
152	85	85	10	0	32.88	12.67	-31.27
153	85	100	10	0	29.94	18.13	-31.54
154	100	0	10	0	54.35	-39.27	-29.98
155	100	10	10	0	51.44	-33.49	-30.89
156	100	20	10	0	48.61	-27.96	-31.57
157	100	30	10	0	45.74	-22.40	-32.23
158	100	40	10	0	42.92	-16.88	-32.84
159	100	55	10	0	38.72	-8.70	-33.60
160	100	70	10	0	34.60	-0.77	-34.11
161	100	85	10	0	30.76	6.61	-34.48
162	100	100	10	0	27.97	11.87	-34.70
163	0	0	20	0	87.41	-1.50	19.99
164	0	10	20	0	82.26	6.17	17.10
165	0	20	20	0	77.58	13.23	14.57
166	0	30	20	0	73.01	20.26	12.32
167	0	40	20	0	68.71	27.06	10.44
168	0	55	20	0	62.28	37.57	8.16
169	0	70	20	0	56.20	48.09	6.85
170	0	85	20	0	50.71	58.16	6.46
171	0	100	20	0	47.12	64.98	6.49
172	10	0	20	0	83.44	-5.98	14.56
173	10	10	20	0	79.29	0.82	12.36
174	10	20	20	0	74.74	7.87	9.95
175	10	30	20	0	70.10	15.12	7.70
176	10	40	20	0	65.62	22.31	5.76
177	10	55	20	0	59.39	32.61	3.57
178	10	70	20	0	53.60	42.72	2.27
179	10	85	20	0	48.37	52.26	1.69
180	10	100	20	0	44.76	59.05	1.50
181	20	0	20	0	79.82	-10.16	9.57
182	20	10	20	0	75.82	-3.70	7.40
183	20	20	20	0	71.55	3.09	5.19
184	20	30	20	0	67.18	10.14	3.14
185	20	40	20	0	62.82	17.36	1.30
186	20	55	20	0	56.77	27.61	-0.79
187	20	70	20	0	51.18	37.50	-2.13
188	20	85	20	0	46.16	46.67	-2.84
189	20	100	20	0	42.53	53.43	-3.21
190	30	0	20	0	76.27	-14.31	4.73
191	30	10	20	0	72.39	-8.09	2.64
192	30	20	20	0	68.41	-1.60	0.63
193	30	30	20	0	64.29	5.24	-1.24
194	30	40	20	0	60.14	12.28	-2.96
195	30	55	20	0	54.34	22.30	-4.96
196	30	70	20	0	48.89	32.03	-6.34
197	30	85	20	0	43.95	41.11	-7.18
198	30	100	20	0	40.35	47.80	-7.68
199	40	0	20	0	72.85	-18.34	0.19
200	40	10	20	0	69.09	-12.28	-1.82
201	40	20	20	0	65.36	-6.09	-3.64
202	40	30	20	0	61.45	0.55	-5.35
203	40	40	20	0	57.50	7.41	-6.98
204	40	55	20	0	51.95	17.20	-8.88
205	40	70	20	0	46.68	26.75	-10.28
206	40	85	20	0	41.83	35.68	-11.21
207	40	100	20	0	38.29	42.30	-11.75
208	55	0	20	0	67.64	-24.58	-6.54
209	55	10	20	0	64.13	-18.64	-8.25
210	55	20	20	0	60.74	-12.80	-9.88
211	55	30	20	0	57.18	-6.45	-11.39
212	55	40	20	0	53.54	0.09	-12.79
213	55	55	20	0	48.32	9.55	-14.58
214	55	70	20	0	43.33	18.76	-15.96
215	55	85	20	0	38.69	27.38	-16.97
216	55	100	20	0	35.27	33.79	-17.61
217	70	0	20	0	62.43	-30.95	-12.86
218	70	10	20	0	59.26	-25.04	-14.26
219	70	20	20	0	56.19	-19.31	-15.63
220	70	30	20	0	52.92	-13.21	-16.94
221	70	40	20	0	49.60	-7.01	-18.18
222	70	55	20	0	44.76	2.06	-19.80
223	70	70	20	0	40.03	10.92	-21.12
224	70	85	20	0	35.67	19.14	-22.13
225	70	100	20	0	32.46	25.18	-22.78
226	85	0	20	0	57.35	-37.36	-18.71
227	85	10	20	0	54.50	-31.37	-19.83
228	85	20	20	0	51.74	-25.68	-20.96
229	85	30	20	0	48.73	-19.78	-22.10
230	85	40	20	0	45.68	-13.80	-23.21
231	85	55	20	0	41.22	-5.15	-24.62
232	85	70	20	0	36.86	3.30	-25.80
233	85	85	20	0	32.82	11.03	-26.68
234	85	100	20	0	29.85	16.64	-27.28
235	100	0	20	0	53.72	-42.07	-22.71
236	100	10	20	0	50.90	-36.23	-23.88
237	100	20	20	0	48.25	-30.72	-24.99
238	100	30	20	0	45.42	-24.94	-26.03
239	100	40	20	0	42.57	-19.14	-27.04
240	100	55	20	0	38.42	-10.76	-28.30
241	100	70	20	0	34.36	-2.69	-29.33
242	100	85	20	0	30.61	4.64	-30.08
243	100	100	20	0	27.87	9.93	-30.58
244	0	0	30	0	86.67	-2.11	28.23
245	0	10	30	0	81.63	5.62	24.91
246	0	20	30	0	77.04	12.71	22.02
247	0	30	30	0	72.55	19.78	19.34
248	0	40	30	0	68.33	26.61	17.10
249	0	55	30	0	62.02	37.15	14.21
250	0	70	30	0	56.04	47.67	12.35
251	0	85	30	0	50.65	57.67	11.38
252	0	100	30	0	47.13	64.47	11.05
253	10	0	30	0	82.73	-6.71	22.67
254	10	10	30	0	78.60	0.19	20.05
255	10	20	30	0	74.15	7.23	17.28
256	10	30	30	0	69.66	14.47	14.61
257	10	40	30	0	65.26	21.69	12.30
258	10	55	30	0	59.16	32.00	9.53
259	10	70	30	0	53.46	42.13	7.68
260	10	85	30	0	48.32	51.69	6.57
261	10	100	30	0	44.76	58.48	6.04
262	20	0	30	0	79.12	-11.00	17.54
263	20	10	30	0	75.16	-4.48	15.00
264	20	20	30	0	71.02	2.25	12.44
265	20	30	30	0	66.77	9.29	9.96
266	20	40	30	0	62.49	16.54	7.75
267	20	55	30	0	56.56	26.82	5.06
268	20	70	30	0	51.06	36.76	3.23
269	20	85	30	0	46.10	46.01	2.00
270	20	100	30	0	42.54	52.81	1.31
271	30	0	30	0	75.58	-15.27	12.58
272	30	10	30	0	71.79	-9.09	10.14
273	30	20	30	0	67.90	-2.61	7.77
274	30	30	30	0	63.89	4.20	5.47
275	30	40	30	0	59.83	11.26	3.39
276	30	55	30	0	54.10	21.39	0.79
277	30	70	30	0	48.71	31.24	-1.09
278	30	85	30	0	43.90	40.30	-2.40
279	30	100	30	0	40.34	47.11	-3.22
280	40	0	30	0	72.17	-19.47	7.93
281	40	10	30	0	68.50	-13.44	5.55
282	40	20	30	0	64.87	-7.29	3.40
283	40	30	30	0	61.08	-0.67	1.25
284	40	40	30	0	57.21	6.16	-0.74
285	40	55	30	0	51.72	16.09	-3.21
286	40	70	30	0	46.49	25.77	-5.11
287	40	85	30	0	41.77	34.72	-6.50
288	40	100	30	0	38.25	41.47	-7.37
289	55	0	30	0	66.97	-25.98	1.02
290	55	10	30	0	63.56	-20.09	-1.06
291	55	20	30	0	60.27	-14.29	-3.01
292	55	30	30	0	56.81	-7.98	-4.94
293	55	40	30	0	53.23	-1.39	-6.71
294	55	55	30	0	48.11	8.15	-9.02
295	55	70	30	0	43.14	17.54	-10.90
296	55	85	30	0	38.61	26.23	-12.36
297	55	100	30	0	35.21	32.78	-13.32
298	70	0	30	0	61.77	-32.75	-5.48
299	70	10	30	0	58.71	-26.84	-7.23
300	70	20	30	0	55.73	-21.13	-8.93
301	70	30	30	0	52.57	-15.03	-10.62
302	70	40	30	0	49.27	-8.67	-12.23
303	70	55	30	0	44.51	0.52	-14.39
304	70	70	30	0	39.85	9.50	-16.16
305	70	85	30	0	35.59	17.77	-17.59
306	70	100	30	0	32.37	23.96	-18.55
307	85	0	30	0	56.69	-39.59	-11.51
308	85	10	30	0	53.95	-33.56	-12.98
309	85	20	30	0	51.28	-27.83	-14.41
310	85	30	30	0	48.42	-21.81	-15.89
311	85	40	30	0	45.38	-15.68	-17.35
312	85	55	30	0	40.99	-6.81	-19.30
313	85	70	30	0	36.68	1.72	-20.91
314	85	85	30	0	32.72	9.50	-22.22
315	85	100	30	0	29.75	15.26	-23.11
316	100	0	30	0	53.07	-44.64	-15.63
317	100	10	30	0	50.35	-38.72	-17.15
318	100	20	30	0	47.78	-33.15	-18.57
319	100	30	30	0	45.07	-27.30	-20.00
320	100	40	30	0	42.23	-21.29	-21.35
321	100	55	30	0	38.14	-12.73	-23.13
322	100	70	30	0	34.13	-4.54	-24.60
323	100	85	30	0	30.45	2.79	-25.77
324	100	100	30	0	27.71	8.19	-26.57
325	0	0	40	0	86.01	-2.61	36.21
326	0	10	40	0	81.04	5.18	32.51
327	0	20	40	0	76.55	12.32	29.20
328	0	30	40	0	72.12	19.40	26.20
329	0	40	40	0	67.95	26.27	23.54
330	0	55	40	0	61.73	36.81	20.09
331	0	70	40	0	55.85	47.31	17.64
332	0	85	40	0	50.56	57.25	16.08
333	0	100	40	0	47.08	64.00	15.36
334	10	0	40	0	82.10	-7.30	30.49
335	10	10	40	0	77.91	-0.30	27.71
336	10	20	40	0	73.57	6.74	24.55
337	10	30	40	0	69.20	13.91	21.57
338	10	40	40	0	64.88	21.16	18.82
339	10	55	40	0	58.89	31.49	15.46
340	10	70	40	0	53.28	41.63	13.01
341	10	85	40	0	48.23	51.19	11.35
342	10	100	40	0	44.71	57.99	10.45
343	20	0	40	0	78.50	-11.68	25.21
344	20	10	40	0	74.52	-5.08	22.57
345	20	20	40	0	70.50	1.58	19.75
346	20	30	40	0	66.33	8.61	16.91
347	20	40	40	0	62.13	15.85	14.25
348	20	55	40	0	56.30	26.14	11.00
349	20	70	40	0	50.89	36.11	8.55
350	20	85	40	0	46.02	45.39	6.82
351	20	100	40	0	42.49	52.27	5.77
352	30	0	40	0	74.95	-16.08	20.12
353	30	10	40	0	71.17	-9.82	17.60
354	30	20	40	0	67.39	-3.44	14.96
355	30	30	40	0	63.46	3.36	12.30
356	30	40	40	0	59.47	10.40	9.78
357	30	55	40	0	53.85	20.55	6.66
358	30	70	40	0	48.55	30.45	4.21
359	30	85	40	0	43.81	39.57	2.41
360	30	100	40	0	40.29	46.45	1.25
361	40	0	40	0	71.52	-20.43	15.31
362	40	10	40	0	67.91	-14.45	12.89
363	40	20	40	0	64.36	-8.31	10.44
364	40	30	40	0	60.65	-1.72	7.94
365	40	40	40	0	56.86	5.12	5.55
366	40	55	40	0	51.47	15.07	2.57
367	40	70	40	0	46.32	24.84	0.13
368	40	85	40	0	41.67	33.85	-1.75
369	40	100	40	0	38.19	40.68	-2.97
370	55	0	40	0	66.32	-27.18	8.21
371	55	10	40	0	62.98	-21.37	6.00
372	55	20	40	0	59.77	-15.59	3.82
373	55	30	40	0	56.38	-9.29	1.60
374	55	40	40	0	52.90	-2.73	-0.58
375	55	55	40	0	47.88	6.85	-3.34
376	55	70	40	0	42.97	16.38	-5.78
377	55	85	40	0	38.51	25.15	-7.70
378	55	100	40	0	35.13	31.82	-9.01
379	70	0	40	0	61.14	-34.27	1.50
380	70	10	40	0	58.14	-28.42	-0.41
381	70	20	40	0	55.24	-22.73	-2.33
382	70	30	40	0	52.15	-16.63	-4.28
383	70	40	40	0	48.93	-10.23	-6.26
384	70	55	40	0	44.26	-0.98	-8.89
385	70	70	40	0	39.68	8.11	-11.16
386	70	85	40	0	35.47	16.50	-13.02
387	70	100	40	0	32.28	22.84	-14.30
388	85	0	40	0	56.07	-41.46	-4.78
389	85	10	40	0	53.40	-35.48	-6.39
390	85	20	40	0	50.80	-29.74	-8.05
391	85	30	40	0	48.01	-23.71	-9.75
392	85	40	40	0	45.04	-17.46	-11.54
393	85	55	40	0	40.73	-8.50	-13.95
394	85	70	40	0	36.49	0.17	-16.04
395	85	85	40	0	32.60	8.03	-17.75
396	85	100	40	0	29.65	13.93	-18.95
397	100	0	40	0	52.46	-46.73	-9.13
398	100	10	40	0	49.82	-40.87	-10.78
399	100	20	40	0	47.30	-35.27	-12.42
400	100	30	40	0	44.65	-29.41	-14.05
401	100	40	40	0	41.87	-23.31	-15.72
402	100	55	40	0	37.84	-14.60	-17.96
403	100	70	40	0	33.91	-6.36	-19.87
404	100	85	40	0	30.29	1.05	-21.44
405	100	100	40	0	27.57	6.57	-22.54
406	0	0	55	0	85.05	-3.11	48.64
407	0	10	55	0	80.15	4.74	44.29
408	0	20	55	0	75.77	11.89	40.50
409	0	30	55	0	71.43	19.00	36.91
410	0	40	55	0	67.34	25.87	33.73
411	0	55	55	0	61.24	36.41	29.29
412	0	70	55	0	55.51	46.84	25.87
413	0	85	55	0	50.37	56.65	23.31
414	0	100	55	0	46.99	63.31	21.89
415	10	0	55	0	81.13	-7.97	42.68
416	10	10	55	0	76.91	-0.82	39.24
417	10	20	55	0	72.72	6.17	35.60
418	10	30	55	0	68.48	13.30	32.05
419	10	40	55	0	64.32	20.44	28.81
420	10	55	55	0	58.40	30.91	24.52
421	10	70	55	0	52.94	41.00	21.17
422	10	85	55	0	48.02	50.49	18.59
423	10	100	55	0	44.60	57.25	17.06
424	20	0	55	0	77.52	-12.51	37.17
425	20	10	55	0	73.52	-5.75	33.89
426	20	20	55	0	69.68	0.80	30.68
427	20	30	55	0	65.62	7.83	27.27
428	20	40	55	0	61.54	15.02	24.08
429	20	55	55	0	55.82	25.37	19.92
430	20	70	55	0	50.54	35.32	16.64
431	20	85	55	0	45.80	44.59	14.05
432	20	100	55	0	42.36	51.45	12.41
433	30	0	55	0	73.96	-17.08	31.84
434	30	10	55	0	70.19	-10.67	28.73
435	30	20	55	0	66.57	-4.40	25.70
436	30	30	55	0	62.75	2.36	22.51
437	30	40	55	0	58.85	9.42	19.45
438	30	55	55	0	53.37	19.59	15.45
439	30	70	55	0	48.21	29.50	12.20
440	30	85	55	0	43.59	38.63	9.60
441	30	100	55	0	40.15	45.55	7.88
442	40	0	55	0	70.52	-21.63	26.79
443	40	10	55	0	66.96	-15.53	23.85
444	40	20	55	0	63.53	-9.48	20.96
445	40	30	55	0	59.93	-2.91	17.94
446	40	40	55	0	56.24	3.94	15.05
447	40	55	55	0	51.00	13.89	11.23
448	40	70	55	0	45.98	23.71	8.01
449	40	85	55	0	41.46	32.75	5.40
450	40	100	55	0	38.06	39.63	3.61
451	55	0	55	0	65.30	-28.77	19.29
452	55	10	55	0	62.07	-22.95	16.63
453	55	20	55	0	58.95	-17.18	14.02
454	55	30	55	0	55.67	-10.87	11.29
455	55	40	55	0	52.27	-4.24	8.63
456	55	55	55	0	47.41	5.36	5.03
457	55	70	55	0	42.65	14.92	1.93
458	55	85	55	0	38.29	23.76	-0.69
459	55	100	55	0	34.99	30.50	-2.55
460	70	0	55	0	60.15	-36.31	12.15
461	70	10	55	0	57.25	-30.44	9.82
462	70	20	55	0	54.44	-24.76	7.52
463	70	30	55	0	51.46	-18.66	5.09
464	70	40	55	0	48.32	-12.21	2.65
465	70	55	55	0	43.82	-2.91	-0.70
466	70	70	55	0	39.35	6.32	-3.65
467	70	85	55	0	35.26	14.77	-6.15
468	70	100	55	0	32.14	21.26	-7.96
469	85	0	55	0	55.11	-44.05	5.43
470	85	10	55	0	52.54	-38.00	3.42
471	85	20	55	0	50.02	-32.25	1.41
472	85	30	55	0	47.33	-26.21	-0.72
473	85	40	55	0	44.45	-19.89	-2.92
474	85	55	55	0	40.29	-10.84	-6.01
475	85	70	55	0	36.17	-2.07	-8.70
476	85	85	55	0	32.38	5.96	-11.05
477	85	100	55	0	29.50	12.00	-12.74
478	100	0	55	0	51.55	-49.72	0.75
479	100	10	55	0	48.99	-43.79	-1.29
480	100	20	55	0	46.55	-38.19	-3.26
481	100	30	55	0	44.00	-32.30	-5.29
482	100	40	55	0	41.30	-26.16	-7.33
483	100	55	55	0	37.42	-17.36	-10.22
484	100	70	55	0	33.59	-8.95	-12.74
485	100	85	55	0	30.07	-1.34	-14.92
486	100	100	55	0	27.36	4.38	-16.50
487	0	0	70	0	84.21	-3.30	61.26
488	0	10	70	0	79.33	4.59	56.38
489	0	20	70	0	74.98	11.77	51.99
490	0	30	70	0	70.70	18.89	47.81
491	0	40	70	0	66.66	25.76	44.05
492	0	55	70	0	60.65	36.24	38.68
493	0	70	70	0	55.05	46.52	34.18
494	0	85	70	0	50.05	56.18	30.57
495	0	100	70	0	46.78	62.68	28.36
496	10	0	70	0	80.25	-8.31	55.01
497	10	10	70	0	75.99	-1.07	51.00
498	10	20	70	0	71.84	5.95	46.80
499	10	30	70	0	67.69	13.05	42.73
500	10	40	70	0	63.64	20.11	38.93
501	10	55	70	0	57.84	30.50	33.77
502	10	70	70	0	52.46	40.62	29.38
503	10	85	70	0	47.68	49.92	25.86
504	10	100	70	0	44.37	56.54	23.57
505	20	0	70	0	76.57	-13.00	49.17
506	20	10	70	0	72.58	-6.13	45.38
507	20	20	70	0	68.78	0.46	41.70
508	20	30	70	0	64.80	7.47	37.78
509	20	40	70	0	60.83	14.58	34.03
510	20	55	70	0	55.24	24.87	29.04
511	20	70	70	0	50.04	34.84	24.78
512	20	85	70	0	45.44	43.95	21.30
513	20	100	70	0	42.12	50.67	18.95
514	30	0	70	0	72.97	-17.73	43.54
515	30	10	70	0	69.22	-11.20	39.95
516	30	20	70	0	65.64	-4.88	36.45
517	30	30	70	0	61.90	1.87	32.84
518	30	40	70	0	58.09	8.91	29.22
519	30	55	70	0	52.73	19.03	24.40
520	30	70	70	0	47.69	28.91	20.23
521	30	85	70	0	43.22	37.90	16.83
522	30	100	70	0	39.91	44.68	14.45
523	40	0	70	0	69.51	-22.45	38.18
524	40	10	70	0	65.98	-16.21	34.80
525	40	20	70	0	62.61	-10.13	31.48
526	40	30	70	0	59.07	-3.59	28.04
527	40	40	70	0	55.46	3.27	24.61
528	40	55	70	0	50.35	13.19	20.02
529	40	70	70	0	45.46	22.96	15.94
530	40	85	70	0	41.09	31.89	12.58
531	40	100	70	0	37.81	38.69	10.20
532	55	0	70	0	64.28	-29.90	30.16
533	55	10	70	0	61.08	-23.95	27.13
534	55	20	70	0	58.02	-18.15	24.12
535	55	30	70	0	54.81	-11.90	21.02
536	55	40	70	0	51.50	-5.26	17.88
537	55	55	70	0	46.76	4.36	13.57
538	55	70	70	0	42.14	13.91	9.68
539	55	85	70	0	37.93	22.70	6.38
540	55	100	70	0	34.75	29.38	3.98
541	70	0	70	0	59.14	-37.79	22.45
542	70	10	70	0	56.29	-31.89	19.84
543	70	20	70	0	53.54	-26.21	17.19
544	70	30	70	0	50.61	-20.11	14.41
545	70	40	70	0	47.56	-13.66	11.54
546	70	55	70	0	43.17	-4.29	7.57
547	70	70	70	0	38.86	4.92	3.93
548	70	85	70	0	34.93	13.39	0.80
549	70	100	70	0	31.94	19.84	-1.54
550	85	0	70	0	54.17	-45.94	15.13
551	85	10	70	0	51.64	-39.89	12.91
552	85	20	70	0	49.17	-34.15	10.63
553	85	30	70	0	46.53	-28.10	8.20
554	85	40	70	0	43.73	-21.76	5.63
555	85	55	70	0	39.67	-12.68	2.00
556	85	70	70	0	35.71	-3.87	-1.35
557	85	85	70	0	32.09	4.23	-4.29
558	85	100	70	0	29.34	10.36	-6.46
559	100	0	70	0	50.66	-51.89	9.96
560	100	10	70	0	48.14	-46.00	7.76
561	100	20	70	0	45.74	-40.45	5.56
562	100	30	70	0	43.24	-34.60	3.29
563	100	40	70	0	40.61	-28.44	0.93
564	100	55	70	0	36.84	-19.58	-2.46
565	100	70	70	0	33.18	-11.08	-5.57
566	100	85	70	0	29.83	-3.36	-8.29
567	100	100	70	0	27.24	2.49	-10.36
568	0	0	85	0	83.47	-3.20	73.76
569	0	10	85	0	78.59	4.71	68.26
570	0	20	85	0	74.23	11.89	63.35
571	0	30	85	0	69.95	19.01	58.63
572	0	40	85	0	65.95	25.84	54.30
573	0	55	85	0	60.00	36.23	47.93
574	0	70	85	0	54.51	46.35	42.36
575	0	85	85	0	49.64	55.80	37.55
576	0	100	85	0	46.42	62.21	34.55
577	10	0	85	0	79.40	-8.35	67.09
578	10	10	85	0	75.15	-1.02	62.31
579	10	20	85	0	71.01	6.01	57.64
580	10	30	85	0	66.89	13.09	53.05
581	10	40	85	0	62.92	20.07	48.73
582	10	55	85	0	57.20	30.38	42.66
583	10	70	85	0	51.92	40.34	37.30
584	10	85	85	0	47.26	49.50	32.73
585	10	100	85	0	44.05	55.97	29.73
586	20	0	85	0	75.67	-13.17	60.94
587	20	10	85	0	71.68	-6.21	56.40
588	20	20	85	0	67.90	0.46	52.12
589	20	30	85	0	63.97	7.45	47.71
590	20	40	85	0	60.09	14.48	43.48
591	20	55	85	0	54.60	24.69	37.63
592	20	70	85	0	49.50	34.52	32.48
593	20	85	85	0	45.01	43.50	28.06
594	20	100	85	0	41.80	50.05	25.05
595	30	0	85	0	72.02	-18.04	54.96
596	30	10	85	0	68.28	-11.38	50.67
597	30	20	85	0	64.73	-4.99	46.61
598	30	30	85	0	61.05	1.75	42.46
599	30	40	85	0	57.31	8.75	38.37
600	30	55	85	0	52.05	18.81	32.77
601	30	70	85	0	47.13	28.54	27.79
602	30	85	85	0	42.78	37.38	23.52
603	30	100	85	0	39.58	44.01	20.52
604	40	0	85	0	68.52	-22.93	49.25
605	40	10	85	0	65.02	-16.53	45.21
606	40	20	85	0	61.68	-10.38	41.37
607	40	30	85	0	58.20	-3.84	37.43
608	40	40	85	0	54.64	3.01	33.51
609	40	55	85	0	49.62	12.91	28.18
610	40	70	85	0	44.87	22.54	23.36
611	40	85	85	0	40.64	31.29	19.20
612	40	100	85	0	37.49	37.93	16.23
613	55	0	85	0	63.26	-30.63	40.64
614	55	10	85	0	60.10	-24.51	37.02
615	55	20	85	0	57.08	-18.66	33.56
616	55	30	85	0	53.92	-12.40	30.00
617	55	40	85	0	50.66	-5.79	26.43
618	55	55	85	0	46.02	3.81	21.48
619	55	70	85	0	41.55	13.26	16.93
620	55	85	85	0	37.51	21.92	12.93
621	55	100	85	0	34.46	28.49	10.00
622	70	0	85	0	58.17	-38.79	32.28
623	70	10	85	0	55.32	-32.81	29.15
624	70	20	85	0	52.60	-27.07	26.12
625	70	30	85	0	49.74	-20.99	22.98
626	70	40	85	0	46.75	-14.55	19.75
627	70	55	85	0	42.47	-5.22	15.22
628	70	70	85	0	38.31	3.95	10.98
629	70	85	85	0	34.56	12.36	7.21
630	70	100	85	0	31.71	18.75	4.42
631	85	0	85	0	53.26	-47.21	24.19
632	85	10	85	0	50.75	-41.20	21.66
633	85	20	85	0	48.31	-35.47	19.09
634	85	30	85	0	45.70	-29.45	16.36
635	85	40	85	0	42.96	-23.13	13.48
636	85	55	85	0	39.02	-14.08	9.37
637	85	70	85	0	35.23	-5.24	5.48
638	85	85	85	0	31.80	2.88	1.99
639	85	100	85	0	29.19	9.09	-0.61
640	100	0	85	0	49.77	-53.34	18.36
641	100	10	85	0	47.31	-47.61	16.01
642	100	20	85	0	44.93	-42.11	13.61
643	100	30	85	0	42.45	-36.31	11.11
644	100	40	85	0	39.89	-30.21	8.47
645	100	55	85	0	36.23	-21.37	4.69
646	100	70	85	0	32.73	-12.80	1.12
647	100	85	85	0	29.58	-4.91	-2.14
648	100	100	85	0	27.12	1.12	-4.57
649	0	0	100	0	83.00	-3.00	83.00
650	0	10	100	0	78.10	4.84	77.08
651	0	20	100	0	73.65	12.07	71.65
652	0	30	100	0	69.36	19.18	66.51
653	0	40	100	0	65.41	25.95	61.86
654	0	55	100	0	59.50	36.25	54.77
655	0	70	100	0	54.09	46.23	48.34
656	0	85	100	0	49.27	55.58	42.68
657	0	100	100	0	46.00	62.00	39.00
658	10	0	100	0	78.78	-8.25	75.83
659	10	10	100	0	74.52	-0.91	70.81
660	10	20	100	0	70.35	6.16	65.68
661	10	30	100	0	66.25	13.25	60.75
662	10	40	100	0	62.35	20.15	56.12
663	10	55	100	0	56.69	30.36	49.37
664	10	70	100	0	51.48	40.17	43.22
665	10	85	100	0	46.90	49.25	37.86
666	10	100	100	0	43.73	55.61	34.23
667	20	0	100	0	74.98	-13.19	69.41
668	20	10	100	0	70.99	-6.15	64.65
669	20	20	100	0	67.20	0.57	59.96
670	20	30	100	0	63.29	7.57	55.22
671	20	40	100	0	59.49	14.54	50.70
672	20	55	100	0	54.07	24.64	44.23
673	20	70	100	0	49.05	34.34	38.34
674	20	85	100	0	44.64	43.21	33.20
675	20	100	100	0	41.53	49.60	29.61
676	30	0	100	0	71.28	-18.16	63.17
677	30	10	100	0	67.54	-11.39	58.68
678	30	20	100	0	64.00	-4.95	54.25
679	30	30	100	0	60.35	1.80	49.79
680	30	40	100	0	56.68	8.76	45.43
681	30	55	100	0	51.50	18.76	39.23
682	30	70	100	0	46.67	28.34	33.57
683	30	85	100	0	42.40	37.07	28.65
684	30	100	100	0	39.32	43.50	25.11
685	40	0	100	0	67.81	-23.15	57.29
686	40	10	100	0	64.28	-16.62	52.99
687	40	20	100	0	60.95	-10.40	48.86
688	40	30	100	0	57.50	-3.85	44.63
689	40	40	100	0	53.97	2.97	40.37
690	40	55	100	0	49.03	12.82	34.49
691	40	70	100	0	44.39	22.30	29.06
692	40	85	100	0	40.27	30.91	24.31
693	40	100	100	0	37.23	37.37	20.84
694	55	0	100	0	62.53	-31.02	48.18
695	55	10	100	0	59.34	-24.77	44.37
696	55	20	100	0	56.33	-18.85	40.68
697	55	30	100	0	53.21	-12.60	36.89
698	55	40	100	0	49.99	-6.01	33.01
699	55	55	100	0	45.42	3.56	27.54
700	55	70	100	0	41.07	12.88	22.46
701	55	85	100	0	37.15	21.39	17.97
702	55	100	100	0	34.19	27.82	14.65
703	70	0	100	0	57.45	-39.36	39.29
704	70	10	100	0	54.59	-33.29	36.00
705	70	20	100	0	51.87	-27.54	32.79
706	70	30	100	0	49.03	-21.49	29.48
707	70	40	100	0	46.08	-15.08	26.02
708	70	55	100	0	41.88	-5.78	21.06
709	70	70	100	0	37.87	3.31	16.37
710	70	85	100	0	34.25	11.66	12.16
711	70	100	100	0	31.49	17.97	9.04
712	85	0	100	0	52.57	-47.91	30.52
713	85	10	100	0	50.04	-41.94	27.95
714	85	20	100	0	47.59	-36.27	25.30
715	85	30	100	0	45.02	-30.31	22.46
716	85	40	100	0	42.33	-24.03	19.43
717	85	55	100	0	38.49	-15.00	14.99
718	85	70	100	0	34.82	-6.12	10.71
719	85	85	100	0	31.54	1.99	6.84
720	85	100	100	0	29.02	8.16	3.96
721	100	0	100	0	49.00	-54.00	24.00
722	100	10	100	0	46.63	-48.47	21.83
723	100	20	100	0	44.30	-43.14	19.52
724	100	30	100	0	41.83	-37.41	16.94
725	100	40	100	0	39.30	-31.39	14.18
726	100	55	100	0	35.72	-22.58	10.15
727	100	70	100	0	32.38	-13.93	6.29
728	100	85	100	0	29.35	-6.02	2.72
729	100	100	100	0	27.00	0.00	0.00
730	0	0	0	20	74.81	-0.19	1.55
731	0	10	0	20	70.43	6.11	-0.07
